w_ex,w_trip,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,var_id,CLS,wp_int,wp_catch,prim1_common,PARTY,INTSITE,TIME,PRT_CODE,CLS_ID,date,date_time_mrip,w_psu,w_int,ALMACO JACK_claim,ALMACO JACK_release,ATLANTIC SHARPNOSE SHARK_claim,ATLANTIC SHARPNOSE SHARK_release,BANDED RUDDERFISH_claim,BANDED RUDDERFISH_release,BLACK GROUPER_claim,BLACK GROUPER_release,BLACK SEA BASS_claim,BLACK SEA BASS_release,BLACKFIN TUNA_claim,BLACKFIN TUNA_release,BLACKTIP SHARK_claim,BLACKTIP SHARK_release,BLUEFISH_claim,BLUEFISH_release,COBIA_claim,COBIA_release,DOLPHIN_claim,DOLPHIN_release,GAG_claim,GAG_release,GRAY SNAPPER_claim,GRAY SNAPPER_release,GRAY TRIGGERFISH_claim,GRAY TRIGGERFISH_release,GREAT BARRACUDA_claim,GREAT BARRACUDA_release,GREATER AMBERJACK_claim,GREATER AMBERJACK_release,HOGFISH_claim,HOGFISH_release,KING MACKEREL_claim,KING MACKEREL_release,LANE SNAPPER_claim,LANE SNAPPER_release,LEMON SHARK_claim,LEMON SHARK_release,LIONFISH_claim,LIONFISH_release,LITTLE TUNNY_claim,LITTLE TUNNY_release,LITTLEHEAD PORGY_claim,LITTLEHEAD PORGY_release,MUTTON SNAPPER_claim,MUTTON SNAPPER_release,RED DRUM_claim,RED DRUM_release,RED GROUPER_claim,RED GROUPER_release,RED PORGY_claim,RED PORGY_release,RED SNAPPER_claim,RED SNAPPER_release,SAILFISH_claim,SAILFISH_release,SAND SEATROUT_claim,SAND SEATROUT_release,SCAMP_claim,SCAMP_release,SHEEPSHEAD_claim,SHEEPSHEAD_release,SPANISH MACKEREL_claim,SPANISH MACKEREL_release,SPINNER SHARK_claim,SPINNER SHARK_release,SPOTTED SEATROUT_claim,SPOTTED SEATROUT_release,TRIPLETAIL_claim,TRIPLETAIL_release,VERMILION SNAPPER_claim,VERMILION SNAPPER_release,WAHOO_claim,WAHOO_release,WHITE GRUNT_claim,WHITE GRUNT_release,WHITEBONE PORGY_claim,WHITEBONE PORGY_release,YELLOWTAIL SNAPPER_claim,YELLOWTAIL SNAPPER_release,mrip_non_cls_claim,mrip_non_cls_release,wave_year
1,144.49713120955397,2017011285weS:8AM-8PM,20171128515720202e5,2017,12,1572020170127003a,1,2017011285weS:8AM-8PM,NA,77.715387608765,77.715387608765,NA,2,915,12:50:00,1572020170127002a,NA,2017-01-27,2017-01-27T12:50:00Z,62.6862803291156,144.49713120955397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1_2017
1,93.87155672339303,2017012815weS:8AM-8PM,201712815157062e7,2017,28,1570620170116001a,1,2017012815weS:8AM-8PM,NA,102.926969559064,102.926969559064,NA,4,95,15:00:00,1570620170116001a,NA,2017-01-16,2017-01-16T15:00:00Z,46.935778361696514,93.87155672339303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,1_2017
1,44.97968108183815,201702115wdS:8AM-8PM,20171115150322018e4,2017,1,1503220170202007a,1,201702115wdS:8AM-8PM,NA,23.9500680118673,23.9500680118673,RED DRUM,3,19,14:30:00,1503220170202007a,NA,2017-02-02,2017-02-02T14:30:00Z,13.743791441672768,44.97968108183815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1_2017
2,94.14391363848836,201702115wdS:8AM-8PM,20171115157632018e4,2017,1,1576320170213001a,1,201702115wdS:8AM-8PM,NA,75.1007694255915,75.1007694255915,RED DRUM,6,1474,15:03:00,1576320170213001a,NA,2017-02-13,2017-02-13T15:03:00Z,47.07195681924417,188.2878272769767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1_2017
1,13.668362680290976,201702115weS:8AM-8PM,20171115150322018e4,2017,1,1503220170211001a,1,201702115weS:8AM-8PM,NA,14.6536980460648,14.6536980460648,GREATER AMBERJACK,6,91,13:55:00,1503220170211001a,256,2017-02-11,2017-02-11T13:55:00Z,6.834181340145488,13.668362680290976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,43.14305951328119,201702115weS:8AM-8PM,20171115154532018e4,2017,1,1545320170204001a,1,201702115weS:8AM-8PM,NA,17.208106395828,17.208106395828,SHEEPSHEAD,2,1229,12:26:00,1545320170204001a,NA,2017-02-04,2017-02-04T12:26:00Z,21.571529756640594,43.14305951328119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,11.08050102969012,201702115weS:8AM-8PM,20171115154532018e4,2017,1,1545320170212001a,1,201702115weS:8AM-8PM,NA,4.4195855089807,4.4195855089807,RED DRUM,2,116,13:02:00,1545320170212001a,NA,2017-02-12,2017-02-12T13:02:00Z,5.54025051484506,11.08050102969012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1_2017
2,11.08050102969012,201702115weS:8AM-8PM,20171115154532018e4,2017,1,1545320170212003a,1,201702115weS:8AM-8PM,NA,8.8391710179614,8.8391710179614,RED DRUM,2,116,13:57:00,1545320170212003a,NA,2017-02-12,2017-02-12T13:57:00Z,5.54025051484506,22.16100205938024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1_2017
2,5.212433906371142,201702115weS:8AM-8PM,20171115154532018e4,2017,1,1545320170224002a,1,201702115weS:8AM-8PM,Y,11.1763836438392,11.1763836438392,NA,6,116,15:39:00,1545320170224002a,100,2017-02-24,2017-02-24T15:39:00Z,2.533822037819305,10.424867812742283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1_2017
2,5.212433906371142,201702115weS:8AM-8PM,20171115154532018e4,2017,1,1545320170224005a,1,201702115weS:8AM-8PM,NA,4.15807864597289,4.15807864597289,NA,6,116,16:33:00,1545320170224005a,NA,2017-02-24,2017-02-24T16:33:00Z,2.533822037819305,10.424867812742283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1_2017
1,5.212433906371142,201702115weS:8AM-8PM,20171115154532018e4,2017,1,1545320170224008a,1,201702115weS:8AM-8PM,NA,2.07903932298644,2.07903932298644,NA,1,116,16:39:00,1545320170224008a,NA,2017-02-24,2017-02-24T16:39:00Z,2.533822037819305,5.212433906371142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,574.4552113357987,2017021215weS:8AM-8PM,20171121515647203e5,2017,12,1564720170220001a,1,2017021215weS:8AM-8PM,NA,411.785776906267,411.785776906267,GREATER AMBERJACK,4,664,10:56:00,1564720170220001a,NA,2017-02-20,2017-02-20T10:56:00Z,221,574.4552113357987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,18,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,0,0,0,0,0,0,0,0,10,1_2017
1,97.40239126025304,2017021215weS:8AM-8PM,20171121515647203e5,2017,12,1564720170225004a,1,2017021215weS:8AM-8PM,NA,15.5750042493399,15.5750042493399,LEFTEYE FLOUNDER FAMILY,4,904,14:31:00,1564720170225004a,NA,2017-02-25,2017-02-25T14:31:00Z,78.5878702179327,97.40239126025304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1_2017
1,292.14272772602055,2017021215weS:8AM-8PM,20171121515647203e5,2017,12,1564720170226001a,1,2017021215weS:8AM-8PM,NA,40.0150883303602,40.0150883303602,SPANISH MACKEREL,5,4263,16:12:00,1564720170226001a,NA,2017-02-26,2017-02-26T16:12:00Z,134.5116967954464,292.14272772602055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,22.402991062365235,2017021215weS:8AM-8PM,20171121515724202e5,2017,12,1572420170210001a,1,2017021215weS:8AM-8PM,NA,6.16251333899029,6.16251333899029,BLACK DRUM,4,693,12:22:00,1572420170210001a,NA,2017-02-10,2017-02-10T12:22:00Z,2.0411153116428253,22.402991062365235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1_2017
1,672.0533951450617,2017021225wdS:8AM-8PM,20171122512979202e5,2017,12,1297920170202003a,1,2017021225wdS:8AM-8PM,NA,496.588543940926,496.588543940926,RED DRUM,4,3071,13:30:00,1297920170202003a,NA,2017-02-02,2017-02-02T13:30:00Z,314,672.0533951450617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,1085.229865733297,2017021225wdS:8AM-8PM,20171122512979202e5,2017,12,1297920170202011a,1,2017021225wdS:8AM-8PM,NA,823.306222157587,823.306222157587,SPOTTED SEATROUT,3,472,16:10:00,1297920170202011a,NA,2017-02-02,2017-02-02T16:10:00Z,295,1085.229865733297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,355.7448337777924,2017021225weS:8AM-8PM,20171122515640202e5,2017,12,1564020170219012a,1,2017021225weS:8AM-8PM,NA,300.426066945237,300.426066945237,SPOTTED SEATROUT,4,840,13:06:00,1564020170219012a,NA,2017-02-19,2017-02-19T13:06:00Z,169,355.7448337777924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1_2017
1,141.14196289429904,2017021225weS:8AM-8PM,20171122515640202e5,2017,12,1564020170219032a,1,2017021225weS:8AM-8PM,NA,300.426066945237,300.426066945237,SPOTTED SEATROUT,2,840,15:07:00,1564020170219032a,NA,2017-02-19,2017-02-19T15:07:00Z,61.52403596948888,141.14196289429904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_2017
1,90.18283286250342,2017021235wdS:8AM-8PM,201711235100092e7,2017,12,1000920170206001a,1,2017021235wdS:8AM-8PM,NA,60.6144552629436,60.6144552629436,HOGFISH,6,524,14:38:00,1000920170206001a,NA,2017-02-06,2017-02-06T14:38:00Z,46.984440272149975,85.90782008896161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,5,0,1_2017
1,91.0378354172118,2017021235wdS:8AM-8PM,201711235100092e7,2017,12,1000920170206007a,1,2017021235wdS:8AM-8PM,Y,60.6144552629436,60.6144552629436,RED GROUPER,2,524,15:31:00,1000920170206007a,113,2017-02-06,2017-02-06T15:31:00Z,46.984440272149975,91.0378354172118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1_2017
1,91.0378354172118,2017021235wdS:8AM-8PM,201711235100092e7,2017,12,1000920170206009a,1,2017021235wdS:8AM-8PM,Y,60.6144552629436,60.6144552629436,NA,2,524,16:02:00,1000920170206009a,212,2017-02-06,2017-02-06T16:02:00Z,46.984440272149975,91.0378354172118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,171.12404812636032,2017021235wdS:8AM-8PM,201711235157402e7,2017,12,1574020170221001a,1,2017021235wdS:8AM-8PM,NA,226.432436549374,226.432436549374,SPOTTED SEATROUT,2,947,12:20:00,1574020170221001a,NA,2017-02-21,2017-02-21T12:20:00Z,42.35688432709951,171.12404812636032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1_2017
1,34.96545027490858,2017021235weS:8AM-8PM,201711235100092e7,2017,12,1000920170219009a,1,2017021235weS:8AM-8PM,NA,109.161412531385,109.161412531385,COMMON SNOOK,2,725,13:15:00,1000920170219009a,NA,2017-02-19,2017-02-19T13:15:00Z,8.371992186007914,34.96545027490858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1_2017
1,34.96545027490858,2017021235weS:8AM-8PM,201711235100092e7,2017,12,1000920170219011a,1,2017021235weS:8AM-8PM,NA,109.161412531385,109.161412531385,COMMON SNOOK,2,725,13:47:00,1000920170219011a,NA,2017-02-19,2017-02-19T13:47:00Z,8.371992186007914,34.96545027490858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1_2017
1,37.11287281465737,2017021235weS:8AM-8PM,201711235100092e7,2017,12,1000920170219016a,1,2017021235weS:8AM-8PM,NA,109.161412531385,109.161412531385,GRAY SNAPPER,2,725,14:26:00,1000920170219016a,NA,2017-02-19,2017-02-19T14:26:00Z,9.450355994099706,37.11287281465737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1_2017
1,37.11287281465737,2017021235weS:8AM-8PM,201711235100092e7,2017,12,1000920170219022a,1,2017021235weS:8AM-8PM,NA,109.161412531385,109.161412531385,SPOTTED SEATROUT,2,725,14:57:00,1000920170219022a,NA,2017-02-19,2017-02-19T14:57:00Z,9.450355994099706,37.11287281465737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1_2017
1,336.2392835236315,2017021235weS:8AM-8PM,201711235100092e7,2017,12,1000920170225001a,1,2017021235weS:8AM-8PM,NA,285.103673281507,285.103673281507,WHITE GRUNT,5,622,11:54:00,1000920170225001a,NA,2017-02-25,2017-02-25T11:54:00Z,157.92618663317236,336.2392835236315,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,6,1_2017
1,377.4244589537232,2017021235weS:8AM-8PM,201711235100092e7,2017,12,1000920170225006a,1,2017021235weS:8AM-8PM,Y,517.927563802614,517.927563802614,RED GROUPER,6,1318,15:17:00,1000920170225006a,229,2017-02-25,2017-02-25T15:17:00Z,175.41014910884198,377.4244589537233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,11,24,0,0,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,15,1_2017
1,33.054783455662566,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225001a,1,2017021235weS:8AM-8PM,Y,46.9400633217368,46.9400633217368,HOGFISH,6,524,11:20:00,1297920170225001a,253,2017-02-25,2017-02-25T11:20:00Z,14.663896649920952,33.054783455662566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1_2017
1,33.054783455662566,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225007a,1,2017021235weS:8AM-8PM,Y,46.9400633217368,46.9400633217368,KING MACKEREL,3,524,11:40:00,1297920170225007a,210,2017-02-25,2017-02-25T11:40:00Z,14.663896649920952,33.054783455662566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,1_2017
1,33.054783455662566,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225010a,1,2017021235weS:8AM-8PM,Y,76.5823638678584,76.5823638678584,KING MACKEREL,5,524,12:35:00,1297920170225010a,246,2017-02-25,2017-02-25T12:35:00Z,14.663896649920952,33.054783455662566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,33.054783455662566,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225015a,1,2017021235weS:8AM-8PM,Y,76.5823638678584,76.5823638678584,KING MACKEREL,2,524,13:15:00,1297920170225015a,113,2017-02-25,2017-02-25T13:15:00Z,14.663896649920952,33.054783455662566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1_2017
1,33.054783455662566,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225017a,1,2017021235weS:8AM-8PM,Y,46.9400633217368,46.9400633217368,KING MACKEREL,4,524,13:30:00,1297920170225017a,211,2017-02-25,2017-02-25T13:30:00Z,14.663896649920952,33.054783455662566,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,1_2017
1,30.276918387225745,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225021a,1,2017021235weS:8AM-8PM,Y,76.5823638678584,76.5823638678584,GRAY SNAPPER,6,524,14:25:00,1297920170225021a,153,2017-02-25,2017-02-25T14:25:00Z,11.904319732166583,30.276918387225745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1_2017
1,30.276918387225745,2017021235weS:8AM-8PM,201711235129792e7,2017,12,1297920170225027a,1,2017021235weS:8AM-8PM,Y,76.5823638678584,76.5823638678584,RED GROUPER,3,524,16:00:00,1297920170225027a,187,2017-02-25,2017-02-25T16:00:00Z,11.904319732166583,30.276918387225745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_2017
1,74.74831467144571,2017021235weS:8AM-8PM,20171123515464202e5,2017,12,1546420170203007a,1,2017021235weS:8AM-8PM,NA,79.692007778314,79.692007778314,NA,1,776,13:29:00,1546420170203007a,NA,2017-02-03,2017-02-03T13:29:00Z,33.64976241730785,74.74831467144571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,1_2017
1,74.74831467144571,2017021235weS:8AM-8PM,20171123515464202e5,2017,12,1546420170203008a,1,2017021235weS:8AM-8PM,NA,79.692007778314,79.692007778314,SHEEPSHEAD,4,776,13:42:00,1546420170203008a,NA,2017-02-03,2017-02-03T13:42:00Z,33.64976241730785,74.74831467144571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1_2017
1,31.879777278953238,2017021235weS:8AM-8PM,20171123515464202e5,2017,12,1546420170217001a,1,2017021235weS:8AM-8PM,Y,46.0170487457694,46.0170487457694,NA,4,524,11:14:00,1546420170217001a,210,2017-02-17,2017-02-17T11:14:00Z,13.49662615852501,31.879777278953238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,14,1_2017
1,31.879777278953238,2017021235weS:8AM-8PM,20171123515464202e5,2017,12,1546420170217005a,1,2017021235weS:8AM-8PM,Y,75.076472458476,75.076472458476,NA,6,524,12:20:00,1546420170217005a,156,2017-02-17,2017-02-17T12:20:00Z,13.49662615852501,31.879777278953238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0,3,1_2017
